Time,Time Code,Country Name,Country Code,"Employers, female (% of female employment) (modeled ILO estimate) [SL.EMP.MPYR.FE.ZS]","Employers, male (% of male employment) (modeled ILO estimate) [SL.EMP.MPYR.MA.ZS]","Employment in industry, male (% of male employment) (modeled ILO estimate) [SL.IND.EMPL.MA.ZS]","Employment in industry, female (% of female employment) (modeled ILO estimate) [SL.IND.EMPL.FE.ZS]",GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"Labor force participation rate for ages 15-24, total (%) (national estimate) [SL.TLF.ACTI.1524.NE.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Population ages 65 and above, total [SP.POP.65UP.TO]",Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female (% of female population) [SP.POP.65UP.FE.ZS]","Population ages 65 and above, male (% of male population) [SP.POP.65UP.MA.ZS]",Population growth (annual %) [SP.POP.GROW],"Pupil-teacher ratio, tertiary [SE.TER.ENRL.TC.ZS]","Pupil-teacher ratio, secondary [SE.SEC.ENRL.TC.ZS]","Pupil-teacher ratio, primary [SE.PRM.ENRL.TC.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, secondary, female (% gross) [SE.SEC.ENRR.FE]","School enrollment, secondary, male (% gross) [SE.SEC.ENRR.MA]",Start-up procedures to register a business (number) [IC.REG.PROC],"Unemployment, male (% of male labor force) (national estimate) [SL.UEM.TOTL.MA.NE.ZS]","Unemployment, female (% of female labor force) (national estimate) [SL.UEM.TOTL.FE.NE.ZS]",Urban population growth (annual %) [SP.URB.GROW],Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
2018,YR2018,Myanmar,MMR,1.35399997234344,4.02799987792969,16.4379997253418,15.3170003890991,71214803377.8188,1325.95292370622,5.55580423747286,48.7083015441895,..,..,..,..,3106838,5.78464193257209,6.64037031246912,4.86479862125069,0.608482651749138,..,..,..,..,..,..,12,0.731800019741058,1.04449999332428,1.45248102186842,30.579
2018,YR2018,Namibia,NAM,3.1489999294281,5.7979998588562,30.3700008392334,6.98600006103516,14521711630.1744,5931.45388457263,-1.93795938927117,29.2280006408691,..,..,..,..,89019,3.63603168074514,4.4213663722311,2.80049674946105,1.88227929401189,..,..,..,..,..,..,10,21.1306991577148,18.5902996063232,3.95629680059715,50.032
2018,YR2018,Nauru,NRU,..,..,..,..,114718022.803078,9030.07106447406,-2.17144891030556,..,..,..,..,..,..,..,..,..,-1.34482089317817,..,..,..,..,..,..,..,..,..,-1.34482089317818,100
2018,YR2018,Nepal,NPL,0.358999997377396,1.75600004196167,19.7800006866455,6.625,28812491891.5812,1025.79835586617,4.54620926931204,..,..,..,59.72443,78.59134,1608781,5.72767077569198,5.71455870944002,5.74313356300983,1.6539802386854,..,..,..,..,..,..,7,..,..,3.72181839256581,19.74
2018,YR2018,Netherlands,NLD,2.32500004768372,5.34899997711182,25.0779991149902,6.05900001525879,913658465709.125,53024.0592130531,2.00369176512203,68.874397277832,..,..,..,..,3307699,19.1961926333387,20.5999506038654,17.7804563494867,0.580410753764695,..,..,..,..,..,..,4,3.72070002555847,3.95650005340576,1.0328482247068,91.49
2018,YR2018,New Caledonia,NCL,2.65000009536743,5.36800003051758,33.7750015258789,7.78800010681152,..,..,..,..,..,..,..,..,26060,9.17415792537671,9.66600500560974,8.68513289154404,1.31466608833004,..,..,..,..,..,..,..,..,..,1.92038485260425,70.683
2018,YR2018,New Zealand,NZL,4.13899993896484,7.97700023651123,30.3689994812012,9.36400032043457,205024937871.546,41966.0091846374,0.853999628220265,64.1865005493164,..,..,..,..,764699,15.6524245271741,16.4490802064611,14.8285315947267,1.89273580152215,..,..,..,..,..,..,1,4.146399974823,4.47090005874634,1.9759608353557,86.538
2018,YR2018,Nicaragua,NIC,2.6489999294281,7.12400007247925,19.0849990844727,13.0659999847412,13117859221.6626,2028.89689057351,-5.01561997474037,..,..,..,..,..,339278,5.24749744838026,5.91896929118945,4.55657330173087,1.25535796724705,..,..,..,..,..,..,7,..,..,1.63714154226712,58.522
2018,YR2018,Niger,NER,0.495000004768372,1.22000002861023,4.81199979782104,12.4469995498657,9239513529.65905,411.688942542622,1.23403883408567,..,..,..,..,..,582396,2.59500788269853,2.69836532103518,2.49266176691187,3.81686919885997,14.69914,..,..,..,..,..,3,..,..,4.27453510164545,16.425
2018,YR2018,Nigeria,NGA,1.72200000286102,4.2189998626709,11.1899995803833,11.9930000305176,397269616080.908,2028.18197017598,-0.665579081938176,..,..,..,52.65648,71.25571,5381418,2.74737700532743,2.92895294705937,2.57055965650483,2.58654585214901,..,..,..,..,..,..,8,..,..,4.2388468031755,50.344
2018,YR2018,North Macedonia,MKD,2.61999988555908,5.7649998664856,34.3489990234375,24.5219993591309,12672131053.1578,6083.71894832148,2.61717694488996,31.8320999145508,..,..,..,..,284744,13.6701813815648,15.1963911681623,12.1457295641719,0.0461949888093546,..,..,..,..,..,..,4,21.2947006225586,19.8673992156982,0.417819582823749,57.963
2018,YR2018,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.564156497878011,..,..,..,..,..,..,..,..,..,0.660347974014229,91.618
2018,YR2018,Norway,NOR,0.989000022411346,2.48600006103516,30.5249996185303,6.69099998474121,434750937596.065,81807.198038676,0.732707179714055,54.3474006652832,..,..,..,..,906053,17.0492221563211,18.5260279050766,15.599985896439,0.705638419101121,..,..,..,..,..,..,4,4.03119993209839,3.5385000705719,1.16507119508555,82.248
2018,YR2018,Oman,OMN,0.768999993801117,1.31400001049042,40.2540016174316,5.44500017166138,79294928478.5436,16418.9269283158,-1.33327885057275,..,..,..,92.69399,96.98942,115559,2.39278695625796,3.6554408529362,1.73485788449385,3.44511796571903,..,10.21867,9.67394,106.666,102.4613,110.9722,4,..,..,4.60993724709811,84.539
2018,YR2018,Pakistan,PAK,0.104999996721745,1.68499994277954,26.2600002288818,14.0539999008179,312570060548.453,1472.89313366943,3.28462525679912,40.0390014648438,..,..,..,..,9152355,4.31277431133756,4.34885222794246,4.27875160519086,2.05587986968414,33.46339,20.68833,44.28277,42.78196,39.26601,46.02474,10,3.95510005950928,4.55030012130737,2.66867436174866,36.666
2018,YR2018,Palau,PLW,..,..,..,..,310111145,17317.872619646,4.41950075389515,..,..,..,..,..,..,..,..,..,0.554390332143348,..,..,..,..,..,..,8,..,..,1.26557268160659,79.93
2018,YR2018,Panama,PAN,1.5,3.38100004196167,24.3619995117188,9.63399982452393,65055100000,15575.0725482915,1.93696407326647,43.6306991577148,..,..,94.88172,95.96893,338524,8.10473107966757,8.68335634464581,7.52824765602523,1.69258054975119,..,..,..,..,..,..,5,3.13479995727539,4.96829986572266,2.20194448885616,67.709
2018,YR2018,Papua New Guinea,PNG,1.05999994277954,2.34800004959106,8.1899995803833,1.65100002288818,23431596214.0081,2722.60467940151,-1.53619358528428,..,..,..,..,..,296511,3.44526925145617,3.76141670489341,3.14197165898717,1.97476017811245,..,..,..,..,..,..,6,..,..,2.48481128452507,13.169
2018,YR2018,Paraguay,PRY,3,6.88100004196167,27.5440006256104,8.57900047302246,40842341774.2489,5871.46706441738,2.31169031890279,58.5500984191895,..,..,93.53171,94.51148,447290,6.43021500946081,6.82476265128604,6.04882770920052,1.28784451697628,..,..,..,..,..,..,7,5.2891001701355,7.51889991760254,1.751686209917,61.585
2018,YR2018,Peru,PER,2.3840000629425,5.18599987030029,21.3419990539551,8.79300022125244,222237570741.8,6947.2566270938,2.20519022936472,54.0256996154785,..,..,91.70311,97.12137,2587417,8.08839279183076,8.57111469284798,7.59953034594529,1.71824651729878,..,14.20042,17.38724,106.4454,103.6391,109.2718,8,5.54890012741089,7.46120023727417,1.95856462555465,77.907
2018,YR2018,Philippines,PHL,2.51200008392334,4.46700000762939,23.6389999389648,9.78400039672852,330910343610.956,3102.71336329931,4.77073894578564,35.701000213623,..,..,..,..,5463318,5.12256876829946,5.97300619445694,4.28104784101661,1.39613428041081,..,..,..,..,..,..,13,2.12689995765686,2.67810010910034,1.87696104447929,46.907
2018,YR2018,Poland,POL,2.51999998092651,5.28299999237061,43.298999786377,17.0470008850098,585782872331.589,15424.0460254454,5.13915914847654,35.0858001708984,..,..,..,..,6653012,17.5178167625452,20.6154300891841,14.2234217416407,0.00980074960984292,..,..,..,..,..,..,5,3.84389996528625,3.84739995002747,-0.0684271651373589,60.058
2018,YR2018,Portugal,PRT,2.95799994468689,6.45300006866455,33.5330009460449,15.0909996032715,237978938135.341,23145.7349562595,2.328778729513,34.179500579834,..,..,95.07252,97.35362,2257243,21.9538575375873,24.1733811299535,19.4845639709424,-0.180137490722825,..,..,..,..,..,..,6,6.56500005722046,7.43669986724854,0.680777146821279,65.211
2018,YR2018,Puerto Rico,PRI,1.25699996948242,6.04500007629395,23.2080001831055,8.8120002746582,101130900000,31651.3481514031,-1.04108061898415,..,..,..,..,..,596690,18.6748502103569,20.7999011461031,16.3349306661611,-3.98350008527716,..,..,..,..,..,..,6,..,..,-3.99313653825899,93.578
2018,YR2018,Qatar,QAT,0.35699999332428,0.263000011444092,62.3310012817383,6.63299989700317,192009340659.341,69026.4688025751,-0.645097948446391,68.7799987792969,..,..,..,..,38111,1.3700703387375,1.71284494284402,1.25862912030228,2.06868446561438,14.03418,11.04303,12.1676,..,..,..,7,0.0500000007450581,0.46000000834465,2.12618209810078,99.135
2018,YR2018,Romania,ROU,0.624000012874603,1.38300001621246,36.6920013427734,21.55299949646,239552516744.469,12301.1864034302,4.70266906871744,29.5013999938965,..,..,98.59977,99.10801,3571267,18.3387013938296,21.4068023029471,15.0999115683236,-0.581419208735541,..,..,..,..,..,..,6,4.71260023117065,3.48499989509583,-0.466532425866227,53.998
2018,YR2018,Russian Federation,RUS,0.866999983787537,1.79299998283386,37.5120010375977,15.6949996948242,1657553765580.67,11288.8724435206,2.26178050398569,34.1276016235352,..,..,99.73411,99.72516,21201732,14.6747083203719,18.3652394061229,10.4025045955845,-0.0129353844507104,..,..,..,..,..,..,4,4.91139984130859,4.7765998840332,0.176676487521682,74.433
2018,YR2018,Rwanda,RWA,0.0579999983310699,0.061999998986721,15.081000328064,2.98399996757507,9509003196.73999,772.967838382225,5.83604685678793,..,..,..,69.39454,77.5588,361455,2.9381960775388,3.39993594284209,2.46024148324821,2.6440088912302,24.74281,28.24773,59.50859,40.89606,43.27546,38.49434,5,..,..,3.14497754970116,17.211
2018,YR2018,Samoa,WSM,5.17000007629395,4.79099988937378,18.8640003204346,7.19399976730347,861494700.74813,4392.46775479595,0.324543036797394,..,..,..,99.24504,98.95609,9415,4.80041197375197,5.55344237352606,4.09916834180758,0.397464519045097,..,..,..,..,..,..,4,..,..,-0.740682249004035,18.243
2018,YR2018,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,99.90191,99.93208,..,..,..,..,0.337998424249194,5.09655,5.84099,6.93061,67.85714,63.80208,71.49533,8,..,..,0.497460321188486,97.226
2018,YR2018,Sao Tome and Principe,STP,1.51699995994568,1.69200003147125,25.1350002288818,3.16100001335144,422296762.322469,2001.14090226164,0.741508910544624,..,..,..,89.51573,96.16268,6174,2.9256781090661,3.32704217604492,2.52384154252649,1.88421735403656,..,..,..,..,..,..,6,..,..,3.03783523527372,72.803
2018,YR2018,Saudi Arabia,SAU,0.207000002264977,2.13700008392334,28.1459999084473,2.02800011634827,782483466666.667,23219.1304831033,0.392688314627335,19.2800006866455,..,..,..,..,1116846,3.31408802294981,3.65008481749681,3.06543640838103,1.79887529985771,18.9733,..,13.81495,..,..,..,11,2.94000005722046,22.5599994659424,2.06400437868026,83.844
2018,YR2018,Senegal,SEN,0.432000011205673,1.12300002574921,18.6560001373291,5.72300004959106,24129599551.8342,1521.9535542169,3.837062008446,..,..,..,..,..,489396,3.08682370101833,3.48325160393885,2.66977791874066,2.78193167027988,27.94423,..,36.31817,43.70155,45.74903,41.69052,4,..,..,3.74433871194062,47.192
2018,YR2018,Serbia,SRB,2.09999990463257,4.30999994277954,31.8169994354248,16.7670001983643,50508366849.6463,7233.99587424704,4.88101270240581,30.0020999908447,..,..,97.54816,99.07627,1280919,18.3457926916963,20.4767218606474,16.1276022629553,-0.553799324424721,22.06857,7.946,14.2927,95.08724,95.56466,94.63583,5,11.961799621582,13.6998996734619,-0.286002271188501,56.092
2018,YR2018,Seychelles,SYC,..,..,..,..,1590180446.19384,16433.9352865158,2.64314769997245,..,..,..,96.3502,95.41176,7349,7.59454560435034,8.93926885544336,6.31857661524883,0.954291917891324,17.54688,10.7789,14.48826,81.44791,84.19527,78.80993,9,..,..,1.71547823651628,56.691
2018,YR2018,Sierra Leone,SLE,2.98200011253357,2.39000010490417,10.2419996261597,1.35800004005432,3999945202.44328,522.858128404118,1.53516359826047,..,..,..,34.85203,51.64688,226946,2.96655621131612,3.37999745458946,2.55123634721658,2.13664820752458,..,..,27.52246,..,..,..,5,..,..,3.13795496287595,42.055
2018,YR2018,Singapore,SGP,2.8199999332428,6.45300006866455,20.5200004577637,11.7919998168945,364156657769.87,64581.9440183954,2.65615000756203,38.1300010681152,..,..,95.91941,98.8509,646383,11.4633801933791,12.7534423404781,10.2886097455356,0.469704298714121,..,..,..,..,..,..,2,..,..,0.469704298714121,100
2018,YR2018,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.196976475763271,..,..,..,..,..,..,..,..,..,0.196976475763249,100
2018,YR2018,Slovak Republic,SVK,1.91799998283386,4.26100015640259,50.2610015869141,21.0879993438721,106472189680.752,19546.9019028513,3.96036908659305,32.2882995605469,..,..,..,..,851327,15.629246504777,18.4668768003292,12.6345707923298,0.142914342882467,..,..,..,..,..,..,8,6.13180017471313,7.02740001678467,0.0963743789875457,53.726
2018,YR2018,Slovenia,SVN,2.40499997138977,5.02699995040894,45.2639999389648,18.8409996032715,54235484383.0673,26234.0228962506,4.4374881245335,38.5564002990723,..,..,..,..,405347,19.6068796541788,22.4262533129377,16.7599289240034,0.0476079897519612,..,..,..,..,..,..,3,4.60139989852905,5.6971001625061,0.540139042106086,54.541
2018,YR2018,Solomon Islands,SLB,0.671999990940094,1.74199998378754,10.831000328064,6.84299993515015,1411904531.44787,2162.65180398781,0.721935210403885,..,..,..,..,..,23496,3.59895045928894,3.75340049671402,3.44904457639322,2.61013377594308,..,..,25.41046,..,..,..,7,..,..,4.57865593914816,23.749
2018,YR2018,Somalia,SOM,0.792999982833862,1.98500001430511,7.13600015640259,3.71700000762939,4721000393.39885,314.562363459147,..,..,..,..,..,..,431231,2.87331094294556,2.97651846872314,2.76953845746829,2.83176765182727,..,..,..,..,..,..,9,..,..,4.12987489711823,44.971
2018,YR2018,South Africa,ZAF,2.66499996185303,7.60799980163574,31.9220008850098,12.1350002288818,368288203086.63,6374.01544590635,-0.572080196712221,25.4452991485596,..,..,..,..,3072723,5.31800500542302,6.32929983919748,4.27792953685043,1.35769728766652,..,..,..,..,..,..,7,25.1481990814209,29.0592994689941,2.12166554916762,66.355
2018,YR2018,South Sudan,SSD,0.652999997138977,4.86100006103516,23.2870006561279,7.16800022125244,..,..,..,..,..,..,28.86426,40.26481,373015,3.39848287985152,3.66459815369442,3.13283417911366,0.595441569950834,..,..,..,..,..,..,12,..,..,1.9763657853536,19.615
2018,YR2018,Spain,ESP,3.36800003051758,6.50799989700317,29.0799999237061,8.6850004196167,1426189137596.58,30523.8592390474,2.29520592559058,32.9833984375,..,..,97.97378,98.92539,9054365,19.3785075224995,21.5748985518638,17.1046901913331,0.2797198925747,..,..,..,..,..,..,7,13.7187995910645,17.0233993530273,0.580216883205614,80.321
2018,YR2018,Sri Lanka,LKA,1.06599998474121,4.0479998588562,29.0739994049072,26.9029998779297,88900770857.6351,4102.48135014467,2.13274609638485,..,..,..,..,..,2269547,10.4732197537841,11.5919898193522,9.26370489550252,1.04839295829763,29.76096,..,..,..,..,..,7,..,..,1.5475740945304,18.476
2018,YR2018,St. Kitts and Nevis,KNA,..,..,..,..,1039875050.37037,19829.4283169728,2.22365420688611,..,..,..,..,..,..,..,..,..,0.757999915891058,..,..,..,..,..,..,7,..,..,0.765048048082071,30.776
2018,YR2018,St. Lucia,LCA,3.50999999046326,7.76000022888184,28.625,14.0319995880127,1876189777.77778,10315.0260751215,0.0810647371326922,..,..,..,..,..,17837,9.80653035642617,9.97725056873578,9.63384684081268,0.514822933775617,7.71379,11.14556,14.73909,89.36041,89.4392,89.28248,5,..,..,0.869159376872302,18.678
2018,YR2018,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9072966556036,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,St. Vincent and the Grenadines,VCT,4.13800001144409,7.28700017929077,30.3689994812012,7.27400016784668,813093984.074074,7377.67883199414,2.20049307521609,..,..,..,..,..,10569,9.58978686338024,9.89618866741652,9.2913160762456,0.348123621752864,..,13.8727,14.39258,107.2264,108.675,105.8749,7,..,..,1.14336909917966,52.198
2018,YR2018,Sudan,SDN,1.42999994754791,7.2960000038147,18.3999996185303,3.74499988555908,40851536133.7642,977.273635724417,-4.62984322829847,..,..,..,56.06323,65.43515,1496980,3.58116052825144,3.82852564454935,3.33331641200547,2.39226526455048,..,..,..,..,..,..,10,..,..,3.18053908883544,34.642
2018,YR2018,Suriname,SUR,0.690999984741211,2.6489999294281,34.0750007629395,8.28299999237061,3427269681.74204,5950.21394733953,1.02419054754857,..,..,..,92.71206,96.07404,39780,6.90636990225525,8.04221200988951,5.78303518712257,0.958587768978366,..,..,13.39335,82.26363,..,..,8,..,..,0.987514314107012,66.06
2018,YR2018,Sweden,SWE,1.49600005149841,5.51300001144409,28.0580005645752,6.98799991607666,551031682226.344,54111.9721723671,1.09767352622652,54.2271003723145,..,..,..,..,2046362,20.0955249278002,21.5816856771574,18.6127365202349,1.23985370981945,..,..,..,..,..,..,3,6.39510011672974,6.29209995269775,1.56636617012416,87.431
2018,YR2018,Switzerland,CHE,3.34500002861023,7.92899990081787,29.261999130249,9.98400020599365,705501304688.699,82838.9294445761,1.76139310443017,67.9901962280273,..,..,..,..,1586054,18.6232165647717,20.3428899461344,16.8738725608036,0.762633818427414,..,..,..,..,..,..,6,4.36700010299683,5.10900020599365,0.811419635872878,73.797
2018,YR2018,Syrian Arab Republic,SYR,1.06700003147125,5.16200017929077,31.5930004119873,10.5719995498657,..,..,..,..,..,..,..,..,761311,4.50312442147583,4.87766390172596,4.1314377106432,-0.952015451839186,..,..,..,..,..,..,7,..,..,0.277775495777377,54.162
2018,YR2018,Tajikistan,TJK,0.109999999403954,0.570999979972839,22.4720001220703,4.79300022125244,7522947810.12326,826.621530538704,4.69946434079498,..,..,..,..,..,275017,3.02188755207627,3.24486227185566,2.80256426239098,2.45346505862171,..,..,..,..,..,..,4,..,..,3.01521456211187,27.134
2018,YR2018,Tanzania,TZA,1.6690000295639,3.75099992752075,10.664999961853,3.28399991989136,57437073927.1796,1050.67525379846,2.11505515987722,..,..,..,..,..,1465009,2.60129917835952,3.01145825320924,2.19033734219814,2.98167411522997,..,20.86254,50.63304,29.43508,30.12852,28.75113,10,..,..,5.14548786390949,33.776
2018,YR2018,Thailand,THA,1.46899998188019,4.03499984741211,26.3290004730225,20.2329998016357,504992757704.997,7273.56320732092,3.80126980966607,41.6287002563477,..,..,..,..,8262614,11.9008931395893,13.070383428671,10.6706231138268,0.3154482592337,..,..,..,..,..,..,5,..,..,1.82633349063983,49.949
2018,YR2018,Timor-Leste,TLS,1.62100005149841,1.66600000858307,10.3640003204346,7.41200017929077,2581000000,2035.53390768881,0.810280798817004,..,..,..,64.21094,71.86872,54732,4.31649229400603,4.67086893916804,3.9703270947829,1.96810074007246,..,26.54835,26.94886,83.61746,87.02535,80.30131,6,..,..,3.17214092895255,30.578
2018,YR2018,Togo,TGO,0.906000018119812,2.16199994087219,17.9790000915527,21.0330009460449,5300214337.17579,671.840687558773,2.34988406471244,..,..,..,..,..,226375,2.86946801108822,3.09471683896942,2.64186607486719,2.44590420703926,21.33152,..,40.14504,..,..,..,4,..,..,3.74927250235742,41.702
2018,YR2018,Tonga,TON,0.897000014781952,1.26999998092651,14.1529998779297,55.0330009460449,450353313.884584,4364.01556134949,-0.865341046735864,..,..,..,99.47503,99.35098,6144,5.95366144364662,6.43585468925677,5.47923972642551,1.16865776085892,..,..,..,..,..,..,4,..,..,1.00207145617146,23.131
2018,YR2018,Trinidad and Tobago,TTO,2.87100005149841,7.16900014877319,38.2719993591309,12.5299997329712,23410353434.6523,16843.701611713,0.280784372425231,..,..,..,..,..,149201,10.7349535163324,11.7247087702432,9.7208104825674,0.417170468699778,..,..,..,..,..,..,7,..,..,0.377615186799853,53.184
2018,YR2018,Tunisia,TUN,3.15300011634827,8.39900016784668,32.6529998779297,33.4290008544922,39860715814.4238,3446.60723792022,1.33750184218951,..,..,..,..,..,961725,8.31567907898877,9.08001993431004,7.53854994832559,1.14582776626243,..,..,16.87168,..,..,..,6,12.5015001296997,22.7609004974365,1.58627763614229,68.945
2018,YR2018,Turkey,TUR,1.31500005722046,6.04500007629395,31.3610000610352,15.4899997711182,766509088837.579,9311.36611728167,1.04925988793052,43.8130989074707,..,..,..,..,6983357,8.4832129399716,9.61982576896459,7.31500024881849,1.49044486780679,..,..,..,..,..,..,7,9.50969982147217,13.7664003372192,2.15672688777234,75.143
2018,YR2018,Turkmenistan,TKM,1.10599994659424,2.48200011253357,37.7470016479492,28.2110004425049,40761142857.1429,6966.63541063077,4.50761616187347,..,..,..,..,..,258998,4.42663446194014,5.12882155691607,3.70278322256513,1.6064157574868,..,..,..,..,..,..,..,..,..,2.46291758371658,51.593
2018,YR2018,Turks and Caicos Islands,TCA,..,..,..,..,1022312010,27142.2277976902,3.74471268028005,..,..,..,..,..,..,..,..,..,1.47100807081477,..,10.06957,17.69231,..,..,..,..,..,..,1.77235125267118,93.098
2018,YR2018,Tuvalu,TUV,..,..,..,..,42587778.4724662,3700.71067713471,1.27085505735143,..,..,..,..,..,..,..,..,..,1.20641379268569,..,8.64286,15.57647,66.72794,71.19497,62.48507,..,..,..,2.58215404379904,62.387
2018,YR2018,Uganda,UGA,2.55999994277954,3.80200004577637,10.8409996032715,3.63199996948242,27476945526.013,643.139670191672,2.21467720346755,..,..,..,70.83806,82.65601,829251,1.94098692046317,2.30407943316335,1.566526354776,3.72138730033183,..,..,..,..,..,..,13,..,..,6.18266030087073,23.774
2018,YR2018,Ukraine,UKR,0.676999986171722,1.06700003147125,34.0260009765625,13.6709995269775,130832374404.882,3095.17358053586,3.86273257167309,33.6636009216309,..,..,..,..,7333571,16.4346864392016,20.3603891378939,11.883205000578,-0.46643010293891,10.32792,7.33711,12.98011,..,..,..,6,10.0417003631592,7.43389987945557,-0.313471501219992,69.352
2018,YR2018,United Arab Emirates,ARE,1.42900002002716,2.96399998664856,26.306999206543,6.06300020217896,414178897208.986,43004.9486462341,-0.0900572263244328,54.6043014526367,..,..,..,..,104496,1.08500098484481,1.20524271430067,1.03257954627275,1.50389675992433,..,..,..,..,..,..,2,1.33319997787476,5.93039989471436,1.82107565694154,86.522
